RSSI,Channel_Utilization,Noise_Floor,Latency_Before,Channel,Decision
-86.2415060399986,34.67,-88.4871263522785,51.4093495922014,6,1
-103.973039645636,43.67,-104.850632145344,35.9916606861253,40,1
-98.1964290865702,41.57,-97.3675896714726,26.1215503162852,44,1
-98.4513212221707,33.98,-99.5662795021878,17.0683618095099,48,1
-96.5249428194393,31.33,-94.551429824107,30.1753586549989,149,1
-81.2276232562799,35.86,-81.2875092173431,72.9938965754674,6,1
-86.3619406173153,23.8,-83.9411240533847,31.7883898952957,153,0
-85.9392808328586,49.82,-87.7629316602127,94.5033892429033,6,1
-99.545673350272,41.56,-99.5752791023647,47.2108135246562,44,1
-87.7623928394821,27.76,-86.2769768560284,86.456104843206,6,1
-92.8105297890945,37.11,-92.3111232221176,64.2184085568096,6,1
-93.6486937886825,44.51,-91.5234325666807,48.3680679942434,149,1
-82.9966357133998,51.29,-81.5907777137482,91.8358682737311,6,1
-105.929356864414,31.16,-104.18715671508,32.7250138892305,40,1
-91.1579680254611,19.67,-92.7653830931471,77.3559586646988,6,0
-96.8264755981504,26.72,-98.6175044336922,43.8599958594242,149,1
-88.9471747772186,43.75,-89.7557024287306,88.407212607022,6,1
-88.2898202895632,50.6,-86.9061482928869,49.9416348406989,149,1
-90.0556530569264,25.74,-93.028498392483,90.3882076641458,6,1
-87.835532523481,30.08,-88.6025171120038,98.0329310655863,6,1
-89.9087672274164,28.47,-87.4134414602644,49.798324811542,149,1
-95.885532836023,40.69,-97.2411737701559,47.9034474571531,48,1
-81.7826776214166,42.77,-83.0737151534617,72.4729546981007,6,1
-94.7036896231313,39.92,-96.5572506631331,13.0852221127293,149,1
-80.7136780058334,36.37,-81.4948479957368,93.1884365144835,6,1
-89.79364216777,30.45,-91.8413712373107,97.4568407762158,6,1
-88.4982380389455,47.08,-87.9693804695158,56.645238578463,6,1
-93.6916702548999,40.84,-95.5007428289339,54.6654806828214,6,1
-83.6264398166979,49.24,-81.9197639179229,59.2257949973134,6,1
-94.5674096095504,32.71,-94.8634316497032,78.0651441120667,1,1
-91.0811268790262,49.95,-88.7765065153393,16.298839483883,149,1
-94.0159848527876,44.65,-93.3088046886898,45.4793119191221,149,1
-92.0615079831266,27.04,-91.472959444797,47.4614623066417,48,1
-86.1286007352633,41.22,-88.8331536583481,85.1386149074431,6,1
-88.1554182676353,33.06,-88.3631020401454,53.4175731573678,6,1
-97.3758348967325,17.84,-97.8225424395728,12.2542677064317,149,0
-92.9235513968348,44.67,-92.9388911543293,78.8107382223712,1,1
-86.8126682207634,34.27,-89.0415742100987,63.0622566226791,6,1
-99.2856723024447,29.71,-101.859293113006,45.5670128785638,44,1
-100.453862036746,38.64,-102.053854394218,47.0880022714078,48,1
-88.6774072802504,37.53,-86.2030361960314,11.4786814471513,149,1
-90.5329007268243,31.54,-91.9188156804042,49.3131675821373,153,1
-90.2980871790192,30.12,-87.9880965289538,71.9975894136752,6,1
-88.4442945618044,55.23,-89.7898980292304,91.1787954964866,6,1
-93.466282217702,47.78,-96.3539339349356,76.4581550477831,1,1
-98.7107115929702,21.34,-100.341309087562,20.4921955554319,149,0
-86.3319311533739,27.2,-85.2580033900922,58.7065319731314,6,1
-94.6382929469171,28.71,-97.0610856728468,49.3852112852495,48,1
-98.8492738141348,38.08,-100.200830680035,46.2528551259619,44,1
-97.1603505770959,50.99,-94.991016599778,55.7360914256446,1,1
-89.5512569636343,47.67,-87.1159984310571,97.4585252553815,6,1
-90.6390993972727,41.72,-89.9940782565546,99.8870534498397,6,1
-93.043953363813,38.58,-94.8075106841899,29.7993117884984,153,1
-98.165712133297,42.31,-99.2605765548485,85.3636008005273,1,1
-87.5879677740437,33.24,-85.7954003496173,81.6298871552123,6,1
-84.8509262628085,49.35,-83.9052186401881,71.991305023993,6,1
-92.4708104540545,38.6,-94.934971217636,24.9274078973845,153,1
-88.3275194289069,37.94,-90.2576235307649,22.0198643509692,153,1
-92.6014837762801,29.56,-90.296289907491,62.9491325800906,6,1
-92.2385714283361,23.68,-90.8990431805356,57.2588330740172,6,0
-98.5845939477138,32.41,-99.3477988578725,20.5941261883862,48,1
-96.1716461889742,38.34,-93.250668296458,29.9745652613668,48,1
-95.407980770466,12.99,-94.7488411030092,40.473848603517,48,0
-89.8453904768505,57.71,-90.0867296914083,58.7398646429801,6,1
-89.9827991732631,22.01,-90.7206260187566,45.859874887066,149,0
-94.3596574166058,28.57,-97.066993273653,91.7517098233371,1,1
-101.903380127779,19.83,-104.334342330211,28.5169261849047,44,0
-96.1620110560515,52.95,-98.5387754701071,29.1301059324324,48,1
-97.9203587662832,39.61,-99.4737797151898,31.6597290345163,48,1
-91.7104073518044,19.8,-93.2208055732255,28.7877571127981,153,0
-98.3088498019978,35.86,-95.6675251663996,27.7847435417732,48,1
-93.7326285824162,39.75,-90.9016825914538,13.3552308064697,149,1
-101.725043778077,31.9,-99.0576385181925,20.3131111738704,48,1
-97.9734954966335,39.1,-96.2731644444193,18.4675855740432,149,1
-102.76285359266,47.53,-101.637857031785,24.2918554635616,40,1
-94.609767391648,33.53,-95.204324003237,46.624572970685,48,1
-100.801846258664,27.55,-98.7921950596558,20.2464799593906,48,1
-99.1659720126793,36.99,-101.190202234785,37.5936513374385,44,1
-92.2283848921292,37.92,-92.2014921241563,78.7443338109137,6,1
-89.4856570173789,66.13,-90.9510834033078,68.1536954596105,1,1
-87.8965868462876,51.73,-88.815812552136,94.8556652578623,6,1
-91.6211931328577,39.92,-92.5959526925154,33.1288329201116,48,1
-93.9270035265293,29.03,-92.3185057806496,20.4046206982614,48,1
-90.9482416095821,37.35,-91.56813475114,18.1739614642901,149,1
-88.1745624147094,16.1,-90.1401141986256,21.2173155417356,153,0
-86.1467574564776,37.69,-83.4345537649839,62.7451859485654,6,1
-96.2722139576589,22.72,-94.0197920808583,28.1115757254626,48,0
-94.570330431066,39.55,-93.5327466544731,13.803987562238,149,1
-91.0901185682973,53.88,-88.5351813782554,27.8097306396228,153,1
-92.512868954159,34.72,-91.2432996620412,74.3957729930765,6,1
-98.3137816354013,41.5,-97.2384956630494,25.4384769396985,44,1
-99.3972204329738,60.61,-99.1613815570204,17.3017579318745,48,1
-89.8738973867039,38.88,-91.7337576649342,69.8621875157328,6,1
-102.817460241318,35.33,-101.688561209663,44.7476143661261,44,1
-87.7970745969906,38.02,-85.8608570666873,18.8285034377767,157,1
-89.4370722539975,26.63,-91.9743377740609,90.1518405671434,6,1
-99.0629389606312,32.94,-99.3463625899798,34.7784874236983,44,1
-88.4115532442601,51.55,-85.4443444548026,62.1353704053913,6,1
-89.2198937352605,34.08,-91.0280828397485,94.3759856859833,6,1
-89.8786591211014,37.63,-92.37133595907,48.8060601581466,153,1
-95.7217605868985,34.34,-93.3814423096376,45.5538313479327,48,1
-85.2485285402686,15.72,-83.3724133586252,96.7016317402712,6,0
-90.6787536914505,34.55,-88.7017746977324,98.0800559278704,6,1
-95.0646128834506,35.88,-94.2555206308906,68.2547243312774,1,1
-95.6297223478298,18.73,-97.604309154154,91.9309258116756,6,0
-99.4519189917602,22.83,-97.3539841717274,46.014410972752,44,0
-92.0263346064408,41.79,-90.5945910570151,69.4917693521227,6,1
-86.4950953983799,46.72,-88.186623710344,56.1102132942154,6,1
-93.0579963503141,16.7,-94.11984916393,14.4642581746989,149,0
-90.3711109560331,38.77,-88.6815986083059,44.1229898835864,149,1
-90.7492136192399,26.45,-91.2525940255708,82.8643613758404,6,1
-96.2395842178218,28.13,-95.0782588384819,49.0183886669019,149,1
-88.7455272567326,25.75,-87.863116819299,61.1220686845594,6,1
-93.260897846985,32.08,-92.7656699759957,42.2075465576151,149,1
-90.4441478765385,46.06,-90.1467275599169,53.1033383308633,6,1
-90.2579030956116,38.69,-90.2102018283657,74.3243335357827,6,1
-88.2963507836461,36.9,-87.9785973801231,78.3815442327281,6,1
-93.17504726333,27.44,-90.4020671867992,67.7618959516948,6,1
-95.8967619680094,30.67,-95.4136022748618,42.8845695877278,48,1
-90.0571153312117,30.01,-89.8496416242818,99.3199928836087,6,1
-93.8396095556772,28.37,-93.6447243460291,72.6160458467622,6,1
-93.3905872117097,46.19,-90.5924487280717,55.7831733172718,6,1
-97.1995068124895,34.89,-99.9873549558494,38.8973099007428,149,1
-84.0046371215,23.58,-81.3860290357927,58.2488708021293,11,0
-98.6263254910194,39.81,-96.4627066229462,14.2558149590507,149,1
-87.0741063850278,14.82,-84.4143610134514,94.8201658828814,6,0
-86.0621865164844,52.67,-86.8484843539342,55.2741279401912,6,1
-95.397203079081,23.22,-95.4289199051884,75.5819943090909,6,0
-100.018894710096,40.96,-99.3350212451953,23.2853381743406,149,1
-89.4436151488523,47.71,-92.1656487214536,76.3937026115417,6,1
-90.6665068355147,31.46,-90.8668946198629,17.0325248884431,157,1
-94.4062588998014,51.32,-97.0154518911376,15.5623650317571,48,1
-93.148060019619,32.02,-94.4754592179472,25.6315769602769,48,1
-87.6538063505917,30.41,-87.6145366541645,92.9218858487129,6,1
-99.6428878659792,22.35,-97.0456196180204,19.0833595096423,48,0
-89.7384093048681,39.75,-87.6105691562023,18.160608814707,153,1
-94.11715376141,36.43,-96.0992447328205,64.1227690322595,6,1
-89.3080454656788,26.31,-87.2571142028609,46.7878637310497,149,1
-87.4985719782142,49.47,-88.9384932979622,56.0679768558111,6,1
-88.1955516494287,35.14,-90.5704832143806,91.5389766393459,6,1
-101.886867576601,19.52,-102.078585643661,19.8108387875671,48,0
-92.2646244726626,28.88,-95.1154517188006,59.0352617695964,6,1
-89.0515958675694,29.29,-90.7458593351338,95.7686224433023,6,1
-92.6648806397002,42.03,-91.6127341257101,90.4628447866607,1,1
-98.7404335830861,32.57,-100.351111115825,14.8406564265644,149,1
-87.8727358256266,46.77,-89.793473265435,91.0682564386229,6,1
-90.6586506922009,29.46,-88.818177087081,11.7530149016464,153,1
-92.7089560603983,18.19,-92.9736327012646,11.2084873616458,157,0
-90.0123354404862,7.61,-91.3430328278449,42.0465523860966,153,0
-95.6381399965783,49.75,-95.2254228517937,10.4357730499734,149,1
-92.2172329666134,20.76,-89.6184192504893,75.9444226017381,6,0
-95.0809048745898,32.56,-92.9909587639394,29.0834118065108,149,1
-90.7691606429181,27.44,-93.5904427397189,35.9770740310709,153,1
-90.3153872041099,47.81,-92.311983864069,68.228363806159,6,1
-91.4511795022439,48.28,-94.0231666723231,64.0936824860644,6,1
-103.233558645716,32.74,-103.132619492065,44.1923546274124,48,1
-88.9507274500704,38.23,-87.5217159358907,56.0601638685846,6,1
-94.5104313119568,43.14,-92.7259079883068,40.2770738050805,149,1
-86.4140013191993,41.3,-86.2116773510868,90.0346400458365,6,1
-90.8907526988355,44.14,-91.8918335889122,11.9749046752354,149,1
-96.2869563739887,13.76,-93.4651939774962,39.8583903688711,149,0
-92.0879758957058,36.37,-90.3434670405389,30.2508101968971,149,1
-96.7857562383952,30.3,-94.6670131717527,86.4789252306605,1,1
-91.0589538539019,30.64,-91.159647569305,23.8613090373902,149,1
-98.4946076236732,28.95,-96.5955549706084,46.7246440892477,149,1
-97.0988572124397,48.53,-98.8765219397997,52.1970830944081,1,1
-89.1915106683613,30.85,-87.652561626847,97.9476761414951,6,1
-90.3592252462877,25.33,-90.8945558569128,59.2863106872186,6,1
-88.1407183121408,29.45,-90.3382265891134,89.9774272418351,6,1
-96.6841827372336,29.94,-94.5736139306461,55.9468823941416,6,1
-97.0611150121966,30.35,-98.2713287054,97.78369300904,1,1
-96.3344261394123,40.06,-96.185094636933,96.665793246526,1,1
-94.6841553507923,47.99,-95.4765929941571,68.7414745078705,1,1
-95.5066609405092,42.13,-96.5428398830246,64.1114223316299,1,1
-93.2245574582682,16.64,-93.7341662917305,54.812146538855,6,0
-89.8767154255019,23.23,-90.3836300825054,45.5064426956941,153,0
-89.6296505980869,15.31,-89.7163543245739,54.7560405422225,6,0
-88.3939809192091,39.75,-88.0082049940994,55.0238477745995,6,1
-94.0972771681163,48.74,-93.228076680475,19.212915532376,48,1
-90.7973662200671,44.9,-93.7090116555134,51.2447488999234,6,1
-96.6516401688139,30.16,-97.0574547359925,42.1433897252054,48,1
-104.644970265079,34.6,-102.895254093539,34.5707669111168,44,1
-94.7471697214061,40.51,-94.9070036968497,16.6194107928982,48,1
-89.2409814856994,45.81,-88.2624407858113,74.1877075837951,6,1
-93.6672920735195,48.29,-96.5440505082461,87.4091528226201,1,1
-88.0363386042933,20.98,-90.6990551715341,89.0731044377354,6,0
-86.2424513000929,31.8,-87.0649191637093,59.4959178363627,6,1
-88.5620742270842,44.84,-89.9192242892482,35.7196299281428,153,1
-93.4430271337517,28.39,-90.524618348556,20.0395740175557,153,1
-93.8961854074448,23.19,-93.2952051306346,31.4679005810632,149,0
-98.4044144172228,44.41,-100.729862564238,35.3229510803489,44,1
-90.6691467086044,31.92,-88.0729418085974,91.4508566980727,6,1
-90.0561176586641,43.88,-92.0175424927428,36.4037379310421,149,1
-86.4343999241262,54.85,-88.6345491639094,58.66659987079,6,1
-89.3589022136421,39.22,-89.2430485806559,23.4491174642898,149,1
-97.6562561633971,39.19,-100.497155412214,22.5728491875302,48,1
-96.3827135520481,19.48,-93.68992147052,20.6942699297863,48,0
-94.9266713858192,25.11,-96.1430425942831,46.7109300403219,48,1
-89.5530301618928,35.46,-89.8119072890659,55.86425671258,6,1
-87.6445121335583,39.08,-88.3892027414016,57.8468636394096,6,1
-95.427406305235,14.33,-92.7027249527918,21.432277043158,149,0
-90.099653305278,36.42,-90.3321921544439,23.3765877177832,149,1
-102.385410178252,28.43,-102.261541145066,10.308369037777,44,1
-97.659911644568,38.81,-96.6407109685124,21.8291495338169,149,1
-94.3241994364405,49.93,-97.3241311346123,40.3011837052408,48,1
-90.0845347758009,29.5,-92.536600135481,86.3270345843433,6,1
-85.2053546487502,48.55,-86.8399079580365,60.2721947915778,6,1
-83.6247338458653,48.28,-83.6860402126647,78.0289896038517,6,1
-91.148081185724,32.77,-88.5506958701526,18.239285670184,153,1
-91.065883560785,34.78,-92.7117960102374,96.2918553220241,6,1
-89.1579517662244,34.34,-90.0588996804343,84.8794838441711,6,1
-99.9923935150541,37.64,-99.6320925116137,46.1220819458946,44,1
-83.1979768848216,35.19,-82.4416173278392,88.1703790493617,6,1
-101.388972683547,35.12,-103.501611145408,29.8303816518506,44,1
-89.3241846578718,43.45,-91.5265371298685,34.2481846626983,149,1
-87.4467174704769,50.27,-85.026521917084,51.0777297007005,6,1
-86.2107646395058,26.09,-85.0386849362819,50.4274210868516,6,1
-84.3630014458328,32.38,-86.1519188624286,90.2426543397353,6,1
-89.8308054849866,27.37,-89.1175248026516,30.112395378823,153,1
-92.3274660051455,31.52,-91.8046053742033,77.394384076648,6,1
-91.0453165782918,41.12,-91.1937226886063,22.977192845996,149,1
-86.120207476969,42.21,-87.1013711683712,83.4558102240753,6,1
-92.1473988839103,28.95,-90.8337274596592,59.9309666906732,6,1
-96.4341427735572,41.65,-95.7389615165982,17.3474772269511,149,1
-93.9090203798699,22.9,-94.9795622481365,52.7857057242324,6,0
-98.0376340113676,30.66,-99.91665209473,33.2268250097238,149,1
-88.9711700360795,50.79,-90.3419125411611,76.8541213598327,6,1
-97.4478268201438,37.64,-97.2818769228728,49.3683595479007,48,1
-104.784220188268,18.13,-106.79984513021,29.3128976855778,44,0
-88.9940695224455,11.8,-90.2621525120843,51.0906202756024,6,0
-97.2980494453574,31.57,-99.4255531183498,33.3644146743257,48,1
-91.9519771269168,40.91,-90.3446719516153,88.8954053388421,6,1
-97.803283573038,30.14,-100.345167106014,21.1093928078736,48,1
-91.297175411718,20.29,-88.4212574053092,17.0640397485668,157,0
-84.5188421488719,44.13,-83.4984930583319,47.6609120680083,153,1
-95.6019757065228,40.05,-93.4719058765692,91.3845108389415,1,1
-91.3485255184519,15.65,-88.6343017527281,89.2822721905508,6,0
-90.7533494427047,35.41,-91.9261801899236,25.4850678498957,153,1
-87.0685542484568,33.17,-88.8477670575782,86.5822134206369,6,1
-91.3755414663559,54.76,-93.936796080145,49.4411272043706,48,1
-96.353379399875,27.15,-97.5775832078479,33.7968561303856,48,1
-91.0084662190099,33.73,-92.5235681767519,82.2899391265663,6,1
-100.869083821636,34.86,-102.779646032363,42.1986163881333,48,1
-87.6829480340996,43.89,-85.3243546256952,59.7243262868685,6,1
-92.7215230084701,18.68,-95.1739902500637,78.6813492548352,6,0
-90.1066198286376,38.08,-90.8426730856242,99.4165198968597,6,1
-93.0897728996457,37.77,-93.6792168186099,83.3861350833335,6,1
-92.0109293459645,56.7,-94.9774418147045,32.9454107988871,48,1
-87.2781948362496,38.46,-86.3863646298821,77.7117944440287,6,1
-93.8086967968791,29.29,-93.1560234735952,24.0235116204547,149,1
-89.1571905422846,23.26,-89.7549307835588,58.7774031986757,6,0
-93.6349148829654,36.72,-93.2250553795524,50.1020640090754,6,1
-91.0363356975458,38.21,-93.8422809896397,76.6318285882592,6,1
-94.4779079350018,15.45,-96.2228288323592,11.5012556940608,153,0
-88.8372611409948,32.96,-90.7417289187765,57.4025023842972,6,1
-84.9991259839692,30.9,-82.342602149855,98.3093493037667,6,1
-92.4994832632421,36.54,-93.6912962024222,54.7282823372864,6,1
-91.8853017923959,44.78,-90.5136648901322,54.8680012353294,6,1
-87.9525628356327,19.81,-87.8972864673922,62.4858933946757,6,0
-91.1808252674863,35.36,-91.4520701853646,61.6194988417729,6,1
-87.7795189333821,51.78,-89.2885742181895,98.2157149451867,6,1
-89.4216786772135,31.77,-86.6255516601523,83.2463918175783,6,1
-87.4093659843999,27.73,-87.0164009793127,14.498246736594,153,1
-89.9074391551514,46.94,-89.5296081321695,98.9898485586577,6,1
-88.074532638989,49.44,-89.9884619564484,55.6787288817292,6,1
-86.2471851585672,52.26,-85.7593275346992,82.8541073433163,6,1
-84.8967261856958,37.22,-86.8273260158651,13.2207743576631,153,1
-88.4475414740288,35.69,-87.9637025161463,57.5511575206928,6,1
-90.6435760396471,28.58,-91.7933762723157,48.2497181851991,153,1
-85.8609567715812,38.42,-84.7054924951998,69.7426837201839,6,1
-96.2828862462682,35.68,-94.7200941391415,33.4734328867023,48,1
-97.6536357814522,22.06,-94.6784446874843,62.89558249764,6,0
-94.3311733898463,64.36,-95.0538772417561,38.1278117512661,48,1
-92.2478945719442,38.68,-89.717073846376,12.2716597526954,149,1
-89.5000022842343,31.95,-90.7385905131304,91.3433184912648,6,1
-89.06865348215,37.1,-89.9057267500824,96.6656123049654,6,1
-94.4199601917897,36.0,-93.3830464050772,79.9566880260195,1,1
-92.154164261009,53.3,-94.3669335459821,80.9469921564231,1,1
-92.0415445552006,51.26,-93.2468010911062,19.2707412181364,48,1
-94.5432248113863,19.02,-92.3790994410948,34.2891643409887,149,0
-102.679706098782,56.63,-102.456573061386,29.8424820897576,40,1
-90.1866516399088,44.97,-89.0085684711078,48.3261165814914,149,1
-82.5708319181148,45.33,-79.8028285139803,59.7313894101839,6,1
-89.2375473841287,29.51,-86.2483623902711,25.8610542768391,149,1
-105.418703209486,32.2,-103.926321142061,12.2899605115758,44,1
-94.2639552581417,46.37,-91.8782576051624,78.6262998941848,1,1
-95.3569100872099,29.11,-98.177017821205,84.2256074977321,1,1
-103.143611691449,39.47,-103.980997159514,11.928246381197,44,1
-86.7837361881496,7.96,-85.5351927250937,30.7168905824466,153,0
-90.351251598025,55.12,-91.3210289745597,40.1214816765905,149,1
-100.33302433048,36.43,-100.36706931386,35.8082943136518,48,1
-90.2904851911948,26.03,-88.7881516286506,46.6276540020655,149,1
-89.5382394208613,38.83,-87.7435811418421,26.4875806059185,149,1
-90.7514728564886,32.95,-87.9339226878847,51.1951420909511,6,1
-97.408046203297,39.72,-97.0466226173318,38.8662068240844,149,1
-98.210436563756,27.58,-96.5653956028136,86.8693613491413,1,1
-101.654626918587,25.95,-101.961227659049,33.9032886549617,48,1
-86.8186487594025,44.52,-87.4153721970148,63.4161185277544,6,1
-92.9560969639741,39.69,-91.1199020477263,32.2461179702859,48,1
-90.979999857077,41.62,-88.2230241375612,99.5925138082089,1,1
-96.9732859276608,34.23,-99.3827912989786,38.9226633087952,48,1
-91.2409787385213,39.51,-88.4234199490228,16.5799948013821,149,1
-97.0242760669918,31.12,-99.4209654837473,82.4188696563703,1,1
-97.6609470965791,38.21,-100.388858802981,97.0484690001134,1,1
-98.3898404891657,47.89,-101.379713066547,19.6165563842028,149,1
-94.9024281414881,26.98,-92.5460006648186,89.1273828408163,1,1
-94.5023719634482,27.63,-91.9691218739841,28.8498980006708,149,1
-87.9770582701088,38.41,-88.9559720614258,90.3738967825954,6,1
-90.206283490194,31.9,-91.4276772429777,80.1190982376566,6,1
-88.3545138693767,25.96,-86.6299124380595,54.8098610928607,6,1
-86.2716696070889,36.93,-84.2070649331947,53.568598062476,6,1
-96.3028091850884,49.51,-99.0931942804421,25.2972279476296,149,1
-87.1723043539234,39.49,-84.8331158965969,62.3843439088608,6,1
-93.9694160476368,32.89,-95.4769498651984,74.0217962429666,6,1
-87.4107733600037,35.34,-90.0493231879504,70.9796190759319,6,1
-96.2138242132745,36.47,-97.6784718470696,30.3021375801783,48,1
-108.415395114652,25.07,-110.700540312295,27.7313364416905,44,1
-91.6550034879767,37.51,-94.1161336663372,91.5317650948987,6,1
-90.8703415718489,34.01,-90.2733673619202,29.8919064312545,153,1
-90.5031476803986,25.92,-92.0137890238557,79.3534112068283,6,1
-90.6973812693104,43.39,-92.1498178920922,87.6466341036976,6,1
-94.2941158769276,35.8,-95.8059874128489,61.7360041939311,6,1
-92.0229683072224,40.95,-94.667610412329,31.9216673833999,48,1
-96.7162789087402,19.57,-97.8514519086232,96.7896702964275,1,0
-95.2885801351321,50.39,-97.5218651826515,87.0617497645742,1,1
-97.7036068449349,26.65,-96.6116573095027,94.2094039236476,1,1
-92.2280128402992,29.54,-90.1394905644404,20.4703102898584,149,1
-90.8672571913616,36.07,-93.020261914343,65.618246643581,6,1
-90.6127816179174,36.08,-87.7004698557516,52.6877028705611,6,1
-95.7562155026536,31.99,-97.4958679646674,12.1232394545124,149,1
-84.6895381935787,24.29,-87.6852370413393,71.4443715675105,6,0
-90.7856661775708,49.62,-90.3869147261217,23.8175330852243,48,1
-94.6137402554957,41.87,-92.1440489099095,36.1828041933844,149,1
-89.4964748247494,51.12,-92.0520036312361,61.8105703260945,6,1
-97.7263038352028,45.49,-99.1467369406406,28.5620792204676,44,1
-99.9245172278893,35.35,-99.5854001825463,14.1899542546248,149,1
-95.7961402547645,54.01,-97.6930647610858,13.4561108445766,44,1
-95.5989600958832,31.66,-94.4229357373848,25.4734749667509,149,1
-88.879780341619,27.4,-86.678115764589,55.503278252182,6,1
-87.4378369050751,20.04,-86.1728635598611,82.0410867072506,6,0
-85.500737968894,48.66,-88.1147187824728,94.8554631390129,6,1
-90.5545214378264,31.02,-91.3102482216541,68.9757113993515,6,1
-92.1818671403083,26.47,-90.6448126818902,37.4086022324285,153,1
-97.4243371365832,26.95,-95.5737165004628,33.9985684597007,48,1
-88.7888214696401,37.97,-88.2440444751636,67.0112189876824,6,1
-91.1102919704626,32.51,-90.7207165594171,41.9018921507912,149,1
-89.61798160962,31.75,-86.7892510387832,90.8102497641382,6,1
-106.179896084911,43.95,-109.093616185843,41.200395489719,40,1
-98.8786641167698,15.25,-96.8564574483665,21.0270761274897,149,0
-93.5151724574032,20.69,-96.4015624994742,52.7791611013607,6,0
-100.017003115689,39.86,-100.366136947913,13.8719203379162,149,1
-98.0752387914248,17.39,-99.2546273971984,26.1259139184557,48,0
-88.2869918843634,55.49,-90.7897585285599,81.8525833135895,6,1
-95.9902187072877,28.92,-96.2489730334825,59.666784428156,6,1
-94.9019148554257,24.38,-92.0383297439873,99.2283977016927,1,0
-86.7860012832345,36.65,-84.2626620803189,98.6965642633831,6,1
-98.2778744653642,37.17,-95.5507764458991,82.2665203311858,1,1
-98.5946590822971,21.67,-100.495629882702,20.9536675212557,149,0
-92.7560367196271,43.53,-93.834232675985,30.4228877736669,149,1
-90.0135782216048,37.95,-92.8294411260564,48.263458470612,48,1
-89.6404913686323,27.22,-89.5247917811251,72.1477593507964,6,1
-100.552640196181,31.76,-99.7513411378339,10.0835926106153,48,1
-98.0619782117712,37.94,-98.1654423546896,19.6721476513617,149,1
-88.3235393122042,37.54,-89.2146285369655,51.5182550992256,6,1
-92.2351879191778,32.59,-91.9452171254394,35.7167626101278,48,1
-95.2678490096331,49.98,-96.988354346696,77.9141842706666,1,1
-90.4345104817889,18.45,-89.2281191003667,98.9116694515667,6,0
-90.6027604863623,23.53,-90.5471969255994,30.6046810751821,153,0
-100.571721459472,33.09,-99.4264717980448,47.4800506245632,48,1
-85.156168376349,23.46,-85.618849049196,84.2410175287174,6,0
-91.0340774991887,38.34,-88.5796384283667,62.4334620648154,6,1
-89.779943190364,34.17,-90.6766519662902,75.5960092873043,6,1
-100.504689235276,44.41,-100.412981224873,22.9732800146289,44,1
-97.9173755319937,26.83,-97.8391483685425,38.469553735774,48,1
-101.92704695909,22.54,-103.050482594559,29.3091354990713,44,0
-93.1556171637396,36.51,-95.447691296881,90.7764540566434,1,1
-93.0289433955529,20.21,-93.8232475968449,71.7920551826005,6,0
-86.2725807276679,29.38,-88.7954851234829,93.513899798382,6,1
-95.7019997407473,20.5,-96.8115636167828,13.1772378258601,153,0
-89.24642947146,26.13,-87.8182787986379,79.6888276974263,6,1
-89.4687927770747,47.66,-88.1323493771232,15.2560382557752,153,1
-95.8116925704781,32.53,-95.9282825517093,52.6041079789479,6,1
-86.5937812030036,14.78,-88.560222149709,49.6422338292979,153,0
-84.5901453760488,27.85,-84.1055533701094,46.6804932696354,153,1
-87.7881303781231,32.84,-84.9377536319721,60.8201856909839,6,1
-87.154804059534,28.85,-89.2627471702268,30.9741229080726,153,1
-99.0250109101891,39.5,-101.60545722709,20.004442324497,149,1
-100.38080355937,37.11,-102.933637048553,27.4081615600472,44,1
-99.0058032878888,36.97,-99.7893029006631,32.4942536445529,48,1
-98.6890716876185,23.43,-99.4514652128423,13.6929486954514,48,0
-90.1545608718654,32.41,-92.5156111138113,48.9828528459551,149,1
-90.3281380643343,48.92,-89.884902910788,19.4682737544051,153,1
-93.6815504765974,57.13,-91.3911397604336,68.0438142588025,1,1
-91.8887753848508,37.6,-93.8717840016814,54.9580741236735,6,1
-91.7676073759905,40.86,-94.6696561899819,74.6815370475232,6,1
-94.9243836920772,37.45,-95.1491797798074,18.7869871197882,48,1
-89.6894025720538,38.63,-87.2560878133941,82.2700468803868,6,1
-97.7535295528294,41.07,-100.010934003472,14.2429668173479,149,1
-95.928056803178,38.48,-95.3679998006471,20.8207822344347,48,1
-83.9857151784802,53.21,-85.147960349673,27.6729752469852,157,1
-84.83386184546,30.48,-82.2177531219274,67.5861721530486,6,1
-95.6110723288112,42.22,-93.5263443304084,40.0154304580278,48,1
-89.6699517218918,27.04,-87.0115930878844,90.710934356611,6,1
-82.4165980516349,17.21,-79.851334298646,93.5084827542521,11,0
-91.1572030709471,25.22,-92.9237901242735,51.0780195504161,6,1
-83.8070800870443,38.79,-83.672829600829,66.1784147969157,6,1
-92.2237680337899,38.22,-89.4440370973592,30.5552013547646,153,1
-89.0273874642018,21.8,-88.5929520904656,21.1768103626957,153,0
-94.5364931584922,29.26,-97.0987458202048,22.1615784756225,153,1
-85.7058339740454,29.36,-88.7018294886818,78.8671845899311,6,1
-95.7099122140263,44.2,-94.6706503223674,33.8946138690536,149,1
-96.655892903085,54.91,-96.6280368191281,44.8552191055711,44,1
-88.5270136195689,32.59,-86.3740650256942,76.651833064465,6,1
-85.5566605066012,39.22,-83.4724413006355,71.7273545132607,6,1
-97.0476179237718,45.3,-95.0511415554815,14.3070559678783,149,1
-85.7857919424037,38.89,-84.6492424277334,73.1750469715113,6,1
