Timestamp,Channel,Best_Channel,RSSI,Noise_Floor,Channel_Utilization,Latency_Before,Signal Quality (%),Interference_Status,Decision
"2026-07-04 06:00:01","11_44","11_44",-55.0,-102.0,46.0,41.891,100,"Medium","No Change"
"2026-07-04 06:05:01","11_44","11_44",-55.0,-102.0,61.0,57.972,100,"Medium","No Change"
"2026-07-04 06:10:03","11_44","1_161",-55.0,-102.0,61.0,1717.224,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-07-04 06:15:01","1_161","1_161",-55.0,-102.0,77.0,45.527,100,"High","No Change"
"2026-07-04 06:20:01","1_161","1_161",-55.0,-102.0,64.0,37.94,100,"Medium","No Change"
"2026-07-04 06:25:01","1_161","1_161",-55.0,-102.0,80.0,35.972,100,"High","No Change"
"2026-07-04 06:30:01","1_161","1_161",-55.0,-102.0,49.0,45.221,100,"Medium","No Change"
"2026-07-04 06:35:01","1_161","1_161",-55.0,-102.0,61.0,35.851,100,"Medium","No Change"
"2026-07-04 06:40:01","1_161","1_161",-55.0,-102.0,70.0,41.7,100,"High","No Change"
"2026-07-04 06:45:01","1_161","1_161",-55.0,-102.0,47.0,41.684,100,"Medium","No Change"
"2026-07-04 06:50:01","1_161","1_161",-55.0,-102.0,55.0,39.76,100,"Medium","No Change"
"2026-07-04 06:55:01","1_161","1_161",-55.0,-102.0,80.0,42.505,100,"High","No Change"
"2026-07-04 07:00:01","1_161","1_161",-55.0,-102.0,59.0,49.111,100,"Medium","No Change"
"2026-07-04 07:05:01","1_161","1_161",-55.0,-102.0,76.0,41.019,100,"High","No Change"
"2026-07-04 07:10:01","1_161","1_161",-55.0,-102.0,46.0,44.622,100,"Medium","No Change"
"2026-07-04 07:15:01","1_161","1_161",-55.0,-102.0,80.0,50.812,100,"High","No Change"
"2026-07-04 07:20:01","1_161","1_161",-55.0,-102.0,60.0,56.427,100,"Medium","No Change"
"2026-07-04 07:25:01","1_161","1_161",-55.0,-102.0,75.0,43.277,100,"High","No Change"
"2026-07-04 07:30:02","1_161","1_161",-55.0,-102.0,79.0,125.836,100,"High","No Change"
"2026-07-04 07:35:01","1_161","1_161",-55.0,-102.0,62.0,41.737,100,"Medium","No Change"
"2026-07-04 07:40:01","1_161","1_161",-55.0,-102.0,46.0,50.269,100,"Medium","No Change"
"2026-07-04 07:45:01","1_161","1_161",-55.0,-102.0,46.0,56.603,100,"Medium","No Change"
"2026-07-04 07:50:01","1_161","1_161",-55.0,-102.0,78.0,48.836,100,"High","No Change"
"2026-07-04 07:55:01","1_161","1_161",-55.0,-102.0,60.0,48.648,100,"Medium","No Change"
"2026-07-04 08:00:01","1_161","1_161",-55.0,-102.0,48.0,122.203,100,"Medium","No Change"
"2026-07-04 08:05:02","1_161","6_36",-55.0,-102.0,65.0,780.779,100,"High","Change 2.4GHz to Ch 6 & 5GHz to Ch 36"
"2026-07-04 08:10:01","6_36","6_36",-55.0,-102.0,75.0,33.064,100,"High","No Change"
"2026-07-04 08:15:01","6_36","6_36",-55.0,-102.0,68.0,40.14,100,"High","No Change"
"2026-07-04 08:20:01","6_36","6_36",-55.0,-102.0,51.0,63.903,100,"Medium","No Change"
"2026-07-04 08:25:01","6_36","6_36",-55.0,-102.0,55.0,46.915,100,"Medium","No Change"
"2026-07-04 08:30:01","6_36","6_36",-55.0,-102.0,59.0,36.358,100,"Medium","No Change"
"2026-07-04 08:35:01","6_36","6_36",-55.0,-102.0,70.0,36.053,100,"High","No Change"
"2026-07-04 08:40:01","6_36","6_36",-55.0,-102.0,76.0,36.497,100,"High","No Change"
"2026-07-04 08:45:01","6_36","6_36",-55.0,-102.0,54.0,57.777,100,"Medium","No Change"
"2026-07-04 08:50:01","6_36","6_36",-55.0,-102.0,59.0,32.315,100,"Medium","No Change"
"2026-07-04 08:55:01","6_36","6_36",-55.0,-102.0,55.0,33.74,100,"Medium","No Change"
"2026-07-04 09:00:01","6_36","6_36",-55.0,-102.0,60.0,52.106,100,"Medium","No Change"
"2026-07-04 09:05:01","6_36","6_36",-55.0,-102.0,50.0,32.664,100,"Medium","No Change"
"2026-07-04 09:10:01","6_36","6_36",-55.0,-102.0,70.0,36.812,100,"High","No Change"
"2026-07-04 09:15:01","6_36","6_36",-55.0,-102.0,47.0,66.16,100,"Medium","No Change"
"2026-07-04 09:20:01","6_36","6_36",-55.0,-102.0,59.0,46.879,100,"Medium","No Change"
"2026-07-04 09:25:01","6_36","6_36",-55.0,-102.0,63.0,45.495,100,"Medium","No Change"
"2026-07-04 09:30:01","6_36","6_36",-55.0,-102.0,54.0,49.491,100,"Medium","No Change"
"2026-07-04 09:35:01","6_36","6_36",-55.0,-102.0,49.0,148.507,100,"Medium","No Change"
"2026-07-04 09:40:01","6_36","6_36",-55.0,-102.0,78.0,148.137,100,"High","No Change"
"2026-07-04 09:45:01","6_36","6_36",-55.0,-102.0,50.0,57.583,100,"Medium","No Change"
"2026-07-04 09:50:01","6_36","6_36",-55.0,-102.0,67.0,160.513,100,"High","No Change"
"2026-07-04 09:55:01","6_36","11_149",-55.0,-102.0,64.0,153.512,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 149"
"2026-07-04 10:00:01","11_149","11_149",-55.0,-102.0,79.0,38.692,100,"High","No Change"
"2026-07-04 10:05:01","11_149","11_149",-55.0,-102.0,61.0,46.236,100,"Medium","No Change"
"2026-07-04 10:10:01","11_149","11_149",-55.0,-102.0,59.0,42.548,100,"Medium","No Change"
"2026-07-04 10:15:01","11_149","11_149",-55.0,-102.0,60.0,30.695,100,"Medium","No Change"
"2026-07-04 10:20:01","11_149","11_149",-55.0,-102.0,76.0,33.569,100,"High","No Change"
"2026-07-04 10:25:01","11_149","11_149",-55.0,-102.0,62.0,44.108,100,"Medium","No Change"
"2026-07-04 10:30:01","11_149","1_161",-55.0,-102.0,49.0,160.774,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-07-04 10:35:02","1_161","11_149",-55.0,-102.0,47.0,190.487,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 149"
"2026-07-04 10:40:02","11_149","6_149",-55.0,-102.0,55.0,183.511,100,"Medium","Change 2.4GHz to Ch 6"
"2026-07-04 10:45:02","6_149","11_161",-55.0,-102.0,79.0,210.827,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-07-04 10:50:02","11_161","11_149",-55.0,-102.0,63.0,173.476,100,"Medium","Change 5GHz to Ch 149"
"2026-07-04 10:55:02","11_149","6_36",-55.0,-102.0,46.0,171.345,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 36"
"2026-07-04 11:00:02","6_36","1_149",-55.0,-102.0,64.0,164.217,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-07-04 11:05:02","1_149","11_161",-55.0,-102.0,66.0,158.514,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-07-04 11:10:03","11_161","6_44",-55.0,-102.0,57.0,314.341,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 44"
"2026-07-04 11:15:01","6_44","6_44",-55.0,-102.0,61.0,34.047,100,"Medium","No Change"
"2026-07-04 11:20:01","6_44","6_44",-55.0,-102.0,66.0,40.496,100,"High","No Change"
"2026-07-04 11:25:01","6_44","6_44",-55.0,-102.0,47.0,35.423,100,"Medium","No Change"
"2026-07-04 11:30:01","6_44","6_44",-55.0,-102.0,63.0,40.22,100,"Medium","No Change"
"2026-07-04 11:35:02","6_44","1_44",-55.0,-102.0,57.0,173.045,100,"Medium","Change 2.4GHz to Ch 1"
"2026-07-04 11:40:01","1_44","1_44",-55.0,-102.0,66.0,34.243,100,"High","No Change"
"2026-07-04 11:45:02","1_44","6_44",-55.0,-102.0,50.0,158.528,100,"Medium","Change 2.4GHz to Ch 6"
"2026-07-04 11:50:02","6_44","1_36",-55.0,-102.0,65.0,153.889,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 36"
"2026-07-04 11:55:02","1_36","1_149",-55.0,-102.0,63.0,165.603,100,"Medium","Change 5GHz to Ch 149"
"2026-07-04 12:00:02","1_149","11_161",-55.0,-102.0,75.0,165.488,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-07-04 12:05:02","11_161","1_44",-55.0,-102.0,74.0,170.39,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 44"
"2026-07-04 12:10:02","1_44","1_44",-55.0,-102.0,70.0,39.087,100,"High","No Change"
"2026-07-04 12:15:02","1_44","1_44",-55.0,-102.0,67.0,34.954,100,"High","No Change"
"2026-07-04 12:20:02","1_44","1_44",-55.0,-102.0,61.0,66.63,100,"Medium","No Change"
"2026-07-04 12:25:02","1_44","1_44",-55.0,-102.0,66.0,50.869,100,"High","No Change"
"2026-07-04 12:30:02","1_44","1_44",-55.0,-102.0,68.0,33.7,100,"High","No Change"
"2026-07-04 12:35:02","1_44","1_44",-55.0,-102.0,80.0,45.714,100,"High","No Change"
"2026-07-04 12:40:02","1_44","6_36",-55.0,-102.0,54.0,172.949,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 36"
"2026-07-04 12:45:02","6_36","6_36",-55.0,-102.0,49.0,33.08,100,"Medium","No Change"
"2026-07-04 12:50:02","6_36","6_36",-55.0,-102.0,46.0,36.384,100,"Medium","No Change"
"2026-07-04 12:55:02","6_36","6_161",-55.0,-102.0,56.0,175.888,100,"Medium","Change 5GHz to Ch 161"
"2026-07-04 13:00:02","6_161","6_149",-55.0,-102.0,53.0,166.307,100,"Medium","Change 5GHz to Ch 149"
"2026-07-04 13:05:02","6_149","6_149",-55.0,-102.0,59.0,42.285,100,"Medium","No Change"
"2026-07-04 13:10:02","6_149","6_36",-55.0,-102.0,79.0,178.025,100,"High","Change 5GHz to Ch 36"
"2026-07-04 13:15:02","6_36","6_44",-55.0,-102.0,55.0,159.454,100,"Medium","Change 5GHz to Ch 44"
"2026-07-04 13:20:02","6_44","6_44",-55.0,-102.0,48.0,41.524,100,"Medium","No Change"
"2026-07-04 13:25:02","6_44","6_44",-55.0,-102.0,79.0,43.292,100,"High","No Change"
"2026-07-04 13:30:02","6_44","6_44",-55.0,-102.0,77.0,35.157,100,"High","No Change"
"2026-07-04 13:35:02","6_44","6_161",-55.0,-102.0,75.0,176.272,100,"High","Change 5GHz to Ch 161"
"2026-07-04 13:40:02","6_161","11_44",-55.0,-102.0,63.0,574.496,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-07-04 13:45:02","11_44","11_44",-55.0,-102.0,70.0,39.918,100,"High","No Change"
"2026-07-04 13:50:02","11_44","6_44",-55.0,-102.0,80.0,214.314,100,"High","Change 2.4GHz to Ch 6"
"2026-07-04 13:55:02","6_44","6_44",-55.0,-102.0,51.0,48.939,100,"Medium","No Change"
"2026-07-04 14:00:02","6_44","6_161",-55.0,-102.0,60.0,590.384,100,"Medium","Change 5GHz to Ch 161"
"2026-07-04 14:05:02","6_161","6_161",-55.0,-102.0,69.0,114.461,100,"High","No Change"
"2026-07-04 14:10:02","6_161","11_44",-55.0,-102.0,54.0,157.971,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-07-04 14:15:02","11_44","11_44",-55.0,-102.0,66.0,81.185,100,"High","No Change"
"2026-07-04 14:20:02","11_44","11_44",-55.0,-102.0,70.0,77.869,100,"High","No Change"
"2026-07-04 14:25:02","11_44","11_44",-55.0,-102.0,74.0,27.693,100,"High","No Change"
"2026-07-04 14:30:02","11_44","11_44",-55.0,-102.0,75.0,29.79,100,"High","No Change"
"2026-07-04 14:35:02","11_44","11_44",-55.0,-102.0,62.0,37.947,100,"Medium","No Change"
"2026-07-04 14:40:02","11_44","11_44",-55.0,-102.0,51.0,32.666,100,"Medium","No Change"
"2026-07-04 14:45:02","11_44","11_44",-55.0,-102.0,80.0,44.354,100,"High","No Change"
"2026-07-04 14:50:02","11_44","11_44",-55.0,-102.0,60.0,32.883,100,"Medium","No Change"
"2026-07-04 14:55:02","11_44","11_44",-55.0,-102.0,66.0,49.066,100,"High","No Change"
"2026-07-04 15:00:02","11_44","11_44",-55.0,-102.0,60.0,46.209,100,"Medium","No Change"
"2026-07-04 15:05:02","11_44","11_44",-55.0,-102.0,78.0,33.553,100,"High","No Change"
"2026-07-04 15:10:02","11_44","11_44",-55.0,-102.0,56.0,37.534,100,"Medium","No Change"
"2026-07-04 15:15:02","11_44","11_44",-55.0,-102.0,75.0,31.097,100,"High","No Change"
"2026-07-04 15:20:02","11_44","11_44",-55.0,-102.0,61.0,38.74,100,"Medium","No Change"
"2026-07-04 15:25:02","11_44","11_44",-55.0,-102.0,74.0,46.095,100,"High","No Change"
"2026-07-04 15:30:02","11_44","11_44",-55.0,-102.0,57.0,39.668,100,"Medium","No Change"
"2026-07-04 15:35:02","11_44","11_44",-55.0,-102.0,78.0,37.981,100,"High","No Change"
"2026-07-04 15:40:02","11_44","11_44",-55.0,-102.0,76.0,50.101,100,"High","No Change"
"2026-07-04 15:45:02","11_44","11_161",-55.0,-102.0,51.0,157.833,100,"Medium","Change 5GHz to Ch 161"
"2026-07-04 15:50:02","11_161","1_44",-55.0,-102.0,47.0,171.31,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 44"
"2026-07-04 15:55:02","1_44","6_161",-55.0,-102.0,72.0,160.084,100,"High","Change 2.4GHz to Ch 6 & 5GHz to Ch 161"
"2026-07-04 16:00:02","6_161","1_161",-55.0,-102.0,79.0,162.204,100,"High","Change 2.4GHz to Ch 1"
"2026-07-04 16:05:02","1_161","1_161",-55.0,-102.0,47.0,145.799,100,"Medium","No Change"
"2026-07-04 16:10:02","1_161","1_36",-55.0,-102.0,70.0,159.775,100,"High","Change 5GHz to Ch 36"
"2026-07-04 16:15:02","1_36","1_36",-55.0,-102.0,74.0,157.053,100,"High","No Change"
"2026-07-04 16:20:02","1_36","1_36",-55.0,-102.0,62.0,32.136,100,"Medium","No Change"
"2026-07-04 16:25:02","1_36","1_36",-55.0,-102.0,75.0,36.913,100,"High","No Change"
"2026-07-04 16:30:02","1_36","1_36",-55.0,-102.0,52.0,34.46,100,"Medium","No Change"
"2026-07-04 16:35:02","1_36","6_161",-55.0,-102.0,49.0,175.515,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 161"
"2026-07-04 16:40:02","6_161","1_149",-55.0,-102.0,67.0,170.05,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-07-04 16:45:02","1_149","11_36",-55.0,-102.0,73.0,174.07,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 36"
"2026-07-04 16:50:02","11_36","1_36",-55.0,-102.0,51.0,179.065,100,"Medium","Change 2.4GHz to Ch 1"
"2026-07-04 16:55:02","1_36","11_36",-55.0,-102.0,63.0,172.473,100,"Medium","Change 2.4GHz to Ch 11"
"2026-07-04 17:00:02","11_36","11_36",-55.0,-102.0,65.0,38.679,100,"High","No Change"
"2026-07-04 17:05:02","11_36","1_36",-55.0,-102.0,79.0,165.503,100,"High","Change 2.4GHz to Ch 1"
"2026-07-04 17:10:02","1_36","1_36",-55.0,-102.0,50.0,28.3,100,"Medium","No Change"
"2026-07-04 17:15:02","1_36","1_36",-55.0,-102.0,66.0,30.633,100,"High","No Change"
"2026-07-04 17:20:02","1_36","11_44",-55.0,-102.0,46.0,419.9,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-07-04 17:25:02","11_44","11_44",-55.0,-102.0,68.0,118.131,100,"High","No Change"
"2026-07-04 17:30:02","11_44","6_44",-55.0,-102.0,67.0,173.963,100,"High","Change 2.4GHz to Ch 6"
"2026-07-04 17:35:02","6_44","6_44",-55.0,-102.0,46.0,175.659,100,"Medium","No Change"
"2026-07-04 17:40:02","6_44","6_149",-55.0,-102.0,48.0,153.297,100,"Medium","Change 5GHz to Ch 149"
"2026-07-04 17:45:02","6_149","6_149",-55.0,-102.0,61.0,35.759,100,"Medium","No Change"
"2026-07-04 17:50:02","6_149","6_149",-55.0,-102.0,65.0,28.539,100,"High","No Change"
"2026-07-04 17:55:02","6_149","6_149",-55.0,-102.0,65.0,32.112,100,"High","No Change"
"2026-07-04 18:00:02","6_149","11_36",-55.0,-102.0,52.0,181.344,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 36"
"2026-07-04 18:05:02","11_36","11_36",-55.0,-102.0,61.0,161.901,100,"Medium","No Change"
"2026-07-04 18:10:02","11_36","1_149",-55.0,-102.0,49.0,168.753,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-07-04 18:15:02","1_149","1_149",-55.0,-102.0,47.0,34.258,100,"Medium","No Change"
"2026-07-04 18:20:02","1_149","1_149",-55.0,-102.0,50.0,42.219,100,"Medium","No Change"
"2026-07-04 18:25:02","1_149","1_149",-55.0,-102.0,55.0,41.811,100,"Medium","No Change"
"2026-07-04 18:30:02","1_149","11_36",-55.0,-102.0,65.0,167.898,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 36"
"2026-07-04 18:35:02","11_36","1_161",-55.0,-102.0,52.0,607.297,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-07-04 18:40:02","1_161","1_161",-55.0,-102.0,68.0,49.338,100,"High","No Change"
"2026-07-04 18:45:02","1_161","1_161",-55.0,-102.0,54.0,40.585,100,"Medium","No Change"
"2026-07-04 18:50:02","1_161","1_161",-55.0,-102.0,68.0,43.411,100,"High","No Change"
"2026-07-04 18:55:02","1_161","1_44",-55.0,-102.0,49.0,187.212,100,"Medium","Change 5GHz to Ch 44"
"2026-07-04 19:00:02","1_44","1_44",-55.0,-102.0,70.0,169.793,100,"High","No Change"
"2026-07-04 19:05:02","1_44","1_44",-55.0,-102.0,71.0,35.595,100,"High","No Change"
"2026-07-04 19:10:02","1_44","1_149",-55.0,-102.0,59.0,160.436,100,"Medium","Change 5GHz to Ch 149"
"2026-07-04 19:15:02","1_149","1_149",-55.0,-102.0,56.0,32.363,100,"Medium","No Change"
"2026-07-04 19:20:02","1_149","1_149",-55.0,-102.0,79.0,36.484,100,"High","No Change"
"2026-07-04 19:25:02","1_149","1_149",-55.0,-102.0,46.0,50.701,100,"Medium","No Change"
"2026-07-04 19:30:02","1_149","1_149",-55.0,-102.0,58.0,71.604,100,"Medium","No Change"
"2026-07-04 19:35:02","1_149","1_149",-55.0,-102.0,64.0,86.335,100,"Medium","No Change"
"2026-07-04 19:40:02","1_149","1_149",-55.0,-102.0,72.0,136.254,100,"High","No Change"
"2026-07-04 19:45:02","1_149","1_149",-55.0,-102.0,57.0,54.004,100,"Medium","No Change"
"2026-07-04 19:50:02","1_149","1_149",-55.0,-102.0,58.0,38.319,100,"Medium","No Change"
"2026-07-04 19:55:02","1_149","1_149",-55.0,-102.0,78.0,48.567,100,"High","No Change"
"2026-07-04 20:00:02","1_149","1_149",-55.0,-102.0,54.0,48.695,100,"Medium","No Change"
"2026-07-04 20:05:02","1_149","1_149",-55.0,-102.0,78.0,43.081,100,"High","No Change"
"2026-07-04 20:10:02","1_149","6_149",-55.0,-102.0,59.0,218.498,100,"Medium","Change 2.4GHz to Ch 6"
"2026-07-04 20:15:02","6_149","11_149",-55.0,-102.0,48.0,169.053,100,"Medium","Change 2.4GHz to Ch 11"
"2026-07-04 20:20:02","11_149","6_36",-55.0,-102.0,48.0,177.614,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 36"
"2026-07-04 20:25:02","6_36","1_161",-55.0,-102.0,72.0,166.007,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-07-04 20:30:02","1_161","6_149",-55.0,-102.0,58.0,166.827,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 149"
"2026-07-04 20:35:02","6_149","11_161",-55.0,-102.0,46.0,151.711,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-07-04 20:40:02","11_161","6_161",-55.0,-102.0,80.0,168.854,100,"High","Change 2.4GHz to Ch 6"
"2026-07-04 20:45:04","6_161","1_161",-55.0,-102.0,51.0,999.0,100,"Medium","Change 2.4GHz to Ch 1"
"2026-07-04 20:50:02","1_161","6_36",-55.0,-102.0,66.0,155.016,100,"High","Change 2.4GHz to Ch 6 & 5GHz to Ch 36"
"2026-07-04 20:55:02","6_36","6_36",-55.0,-102.0,63.0,41.873,100,"Medium","No Change"
"2026-07-04 21:00:02","6_36","6_36",-55.0,-102.0,51.0,44.782,100,"Medium","No Change"
"2026-07-04 21:05:02","6_36","6_36",-55.0,-102.0,57.0,47.183,100,"Medium","No Change"
"2026-07-04 21:10:02","6_36","6_36",-55.0,-102.0,74.0,116.042,100,"High","No Change"
"2026-07-04 21:15:02","6_36","11_161",-55.0,-102.0,54.0,342.403,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-07-04 21:20:04","11_161","11_161",-55.0,-102.0,75.0,162.022,100,"High","No Change"
"2026-07-04 21:25:03","11_161","11_161",-55.0,-102.0,79.0,1549.423,100,"High","No Change"
"2026-07-04 21:30:02","11_161","11_161",-55.0,-102.0,69.0,36.979,100,"High","No Change"
"2026-07-04 21:35:02","11_161","11_161",-55.0,-102.0,76.0,46.086,100,"High","No Change"
"2026-07-04 21:40:03","11_161","11_161",-55.0,-102.0,55.0,398.041,100,"Medium","No Change"
"2026-07-04 21:45:02","11_161","11_161",-55.0,-102.0,69.0,43.239,100,"High","No Change"
"2026-07-04 21:50:02","11_161","1_36",-55.0,-102.0,60.0,298.473,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 36"
"2026-07-04 21:55:03","1_36","1_161",-55.0,-102.0,75.0,181.306,100,"High","Change 5GHz to Ch 161"
"2026-07-04 22:00:02","1_161","11_149",-55.0,-102.0,46.0,1066.83,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 149"
"2026-07-04 22:05:02","11_149","11_149",-55.0,-102.0,80.0,74.04,100,"High","No Change"
"2026-07-04 22:10:02","11_149","1_44",-55.0,-102.0,51.0,227.24,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 44"
"2026-07-04 22:15:02","1_44","1_44",-55.0,-102.0,72.0,220.748,100,"High","No Change"
"2026-07-04 22:20:02","1_44","1_161",-55.0,-102.0,59.0,180.129,100,"Medium","Change 5GHz to Ch 161"
"2026-07-04 22:25:02","1_161","1_149",-55.0,-102.0,51.0,227.458,100,"Medium","Change 5GHz to Ch 149"
"2026-07-04 22:30:02","1_149","1_149",-55.0,-102.0,54.0,70.906,100,"Medium","No Change"
"2026-07-04 22:35:02","1_149","1_149",-55.0,-102.0,78.0,49.959,100,"High","No Change"
"2026-07-04 22:40:02","1_149","1_161",-55.0,-102.0,46.0,308.675,100,"Medium","Change 5GHz to Ch 161"
"2026-07-04 22:45:02","1_161","1_161",-55.0,-102.0,71.0,36.362,100,"High","No Change"
"2026-07-04 22:50:02","1_161","1_161",-55.0,-102.0,67.0,29.074,100,"High","No Change"
"2026-07-04 22:55:02","1_161","1_161",-55.0,-102.0,50.0,34.024,100,"Medium","No Change"
"2026-07-04 23:00:02","1_161","11_161",-55.0,-102.0,77.0,162.527,100,"High","Change 2.4GHz to Ch 11"
"2026-07-04 23:05:02","11_161","6_44",-55.0,-102.0,61.0,200.532,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 44"
"2026-07-04 23:10:02","6_44","6_161",-55.0,-102.0,63.0,166.553,100,"Medium","Change 5GHz to Ch 161"
"2026-07-04 23:15:02","6_161","1_161",-55.0,-102.0,57.0,194.603,100,"Medium","Change 2.4GHz to Ch 1"
"2026-07-04 23:20:02","1_161","1_36",-55.0,-102.0,49.0,182.872,100,"Medium","Change 5GHz to Ch 36"
"2026-07-04 23:25:02","1_36","1_36",-55.0,-102.0,73.0,108.133,100,"High","No Change"
"2026-07-04 23:30:02","1_36","1_36",-55.0,-102.0,80.0,253.569,100,"High","No Change"
"2026-07-04 23:35:02","1_36","1_36",-55.0,-102.0,78.0,34.493,100,"High","No Change"
"2026-07-04 23:40:02","1_36","1_36",-55.0,-102.0,64.0,37.66,100,"Medium","No Change"
"2026-07-04 23:45:02","1_36","1_36",-55.0,-102.0,78.0,56.762,100,"High","No Change"
"2026-07-04 23:50:02","1_36","1_36",-55.0,-102.0,65.0,36.636,100,"High","No Change"
"2026-07-04 23:55:02","1_36","1_36",-55.0,-102.0,70.0,32.163,100,"High","No Change"
"2026-07-05 00:00:02","1_36","1_44",-55.0,-102.0,64.0,231.177,100,"Medium","Change 5GHz to Ch 44"
"2026-07-05 00:05:02","1_44","11_44",-55.0,-102.0,55.0,221.517,100,"Medium","Change 2.4GHz to Ch 11"
"2026-07-05 00:10:01","11_44","6_44",-55.0,-102.0,79.0,218.358,100,"High","Change 2.4GHz to Ch 6"
"2026-07-05 00:15:01","6_44","6_44",-55.0,-102.0,73.0,171.606,100,"High","No Change"
"2026-07-05 00:20:01","6_44","1_149",-55.0,-102.0,71.0,168.76,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-07-05 00:25:01","1_149","1_149",-55.0,-102.0,70.0,215.147,100,"High","No Change"
"2026-07-05 00:30:01","1_149","1_149",-55.0,-102.0,71.0,56.814,100,"High","No Change"
"2026-07-05 00:35:01","1_149","1_149",-55.0,-102.0,66.0,32.359,100,"High","No Change"
"2026-07-05 00:40:01","1_149","1_149",-55.0,-102.0,58.0,46.287,100,"Medium","No Change"
"2026-07-05 00:45:01","1_149","6_44",-55.0,-102.0,60.0,179.574,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 44"
"2026-07-05 00:50:01","6_44","6_44",-55.0,-102.0,53.0,170.657,100,"Medium","No Change"
"2026-07-05 00:55:01","6_44","11_44",-55.0,-102.0,58.0,165.164,100,"Medium","Change 2.4GHz to Ch 11"
"2026-07-05 01:00:01","11_44","11_36",-55.0,-102.0,63.0,176.565,100,"Medium","Change 5GHz to Ch 36"
"2026-07-05 01:05:01","11_36","11_161",-55.0,-102.0,70.0,160.792,100,"High","Change 5GHz to Ch 161"
"2026-07-05 01:10:01","11_161","11_161",-55.0,-102.0,57.0,168.096,100,"Medium","No Change"
"2026-07-05 01:15:01","11_161","11_161",-55.0,-102.0,47.0,49.347,100,"Medium","No Change"
"2026-07-05 01:20:01","11_161","6_44",-55.0,-102.0,56.0,545.99,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 44"
"2026-07-05 01:25:01","6_44","6_149",-55.0,-102.0,70.0,369.401,100,"High","Change 5GHz to Ch 149"
"2026-07-05 01:30:01","6_149","11_149",-55.0,-102.0,51.0,319.057,100,"Medium","Change 2.4GHz to Ch 11"
"2026-07-05 01:35:01","11_149","1_161",-55.0,-102.0,74.0,820.296,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-07-05 01:40:01","1_161","1_161",-55.0,-102.0,46.0,84.342,100,"Medium","No Change"
"2026-07-05 01:45:01","1_161","1_161",-55.0,-102.0,49.0,47.83,100,"Medium","No Change"
"2026-07-05 01:50:01","1_161","1_161",-55.0,-102.0,66.0,34.796,100,"High","No Change"
"2026-07-05 01:55:01","1_161","1_161",-55.0,-102.0,51.0,31.628,100,"Medium","No Change"
"2026-07-05 02:00:01","1_161","1_161",-55.0,-102.0,73.0,44.539,100,"High","No Change"
"2026-07-05 02:05:01","1_161","1_161",-55.0,-102.0,67.0,37.773,100,"High","No Change"
"2026-07-05 02:10:01","1_161","1_161",-55.0,-102.0,63.0,47.656,100,"Medium","No Change"
